"Term","Student ID","Major Desc"
202420,901578383,"Dual Credit"
202420,901589059,"Dual Credit"
202420,901554729,"Dual Credit"
202420,901508831,"Computer Science"
202420,901599135,"Dual Credit"
202420,901606064,"Info Assurance & Cybersecurity"
202420,900148483,"Music"
202420,901006359,"Biology/Pre-Nursing"
202420,900995100,"Health Care Admin"
202420,900035432,"Business Administration"
202420,900670171,"Nurs:Career Mobility-LVN - RN"
202420,901162352,"Cosmetology Operator"
202420,901251923,"Business Administration"
202420,900537019,"TX Teacher EC-6, 4-8, EC-12"
202420,901270558,"Game Development-Production"
202420,901270968,"Veterinary Technology"
202420,900422129,"Fire Service Leadership"
202420,901284206,"Automotive Technology"
202420,901313989,"TX Teacher EC-6, 4-8, EC-12"
202420,901356225,"Radiography Technologist"
202420,901361658,"Biology/Pre-Professional"
202420,900766216,"Business Management"
202420,901377170,"Kinesiology"
202420,901395539,"Business Administration"
202420,901418032,"Biology/Pre-Nursing"
202420,901420432,"Cosmetology Operator"
202420,901357094,"Nurs: Generic"
202420,900536945,"Human Serv-Addiction Counsel"
202420,901349480,"TX Teacher EC-6, 4-8, & EC-12"
202420,901439079,"Liberal Arts"
202420,901270537,"EC-6 Generalist"
202420,901442206,"3-D Animation"
202420,901356396,"Criminal Justice"
202420,901451008,"Dual Credit"
202420,901457149,"Dual Credit"
202420,901462665,"Liberal Arts"
202420,901471637,"Chemistry"
202420,901475893,"Vocational Nursing"
202420,901478343,"Early Childhood Studies"
202420,901479730,"Occupational Therapy Assistant"
202420,901480519,"Biology/Pre-Professional"
202420,901398008,"Busi Mgmt & Oper Entrep"
202420,901492397,"Dual Credit"
202420,901477352,"Early Childhood Studies"
202420,900484839,"Biology/Pre-Nursing"
202420,901372714,"EMT - Paramedic"
202420,901500882,"Diesel/Heavy Equip Technology"
202420,901068896,"Aircraft Technician Powerplant"
202420,901502027,"Dual Credit"
202420,900896815,"Business Administration"
202420,901017087,"Economics"
202420,901504016,"Dual Credit"
202420,901505386,"Psychology"
202420,901505100,"Biology/Pre-Nursing"
202420,901507375,"Aircraft Technician Airframe"
202420,901507993,"Dual Credit"
202420,901509208,"Dual Credit Private"
202420,901509330,"Dual Credit"
202420,901511307,"Criminal Justice-Law Enforcemt"
202420,901513548,"Liberal Arts"
202420,901514887,"Business Administration"
202420,901354079,"Info Assurance & Cybersecurity"
202420,901328355,"Biology/Pre-Nursing"
202420,901492523,"Architecture"
202420,901522326,"Mathematics"
202420,901524074,"Liberal Arts"
202420,901526171,"Business Administration"
202420,901528665,"Psychology"
202420,901529589,"Business Administration"
202420,901533637,"Entrepreneurship"
202420,901537618,"English"
202420,901529790,"Business Administration"
202420,901539857,"Biology/Pre-Professional"
202420,901540281,"Physical Therapist Assistant"
202420,901541836,"Biology/Pre-Professional"
202420,901543958,"Dual Credit"
202420,901543741,"Dual Credit"
202420,901549360,"Dual Credit"
202420,901548875,"Culinary Arts"
202420,901549929,"Business Management & Tech"
202420,901550752,"Dual Credit"
202420,901450334,"Dual Credit"
202420,901552724,"Engineering"
202420,901553459,"Dual Credit"
202420,901554384,"Music"
202420,901554387,"Dual Credit"
202420,901555206,"Dual Credit"
202420,901555400,"Dual Credit"
202420,901555673,"Dual Credit"
202420,901557028,"Communication Design"
202420,901271151,"Biology/Pre-Nursing"
202420,901381305,"Culinary Arts"
202420,901532107,"Drama"
202420,901533775,"Criminal Justice"
202420,901536561,"Computer Science"
202420,901537824,"Dual Credit Private"
202420,901558104,"Dual Credit"
202420,901463660,"Music"
202420,901559781,"Dual Credit"
202420,901560694,"Dual Credit Home-Schooled"
202420,901368475,"Human Serv-Addiction Counsel"
202420,901563064,"Liberal Arts"
202420,901564035,"Dual Credit"
202420,901564452,"Dual Credit"
202420,901564938,"Business Administration"
202420,901564951,"Automotive Perform Specialist"
202420,901566836,"Biology/Pre-Nursing"
202420,901567159,"Business Administration"
202420,901568544,"Liberal Arts"
202420,901569176,"Liberal Arts"
202420,901569879,"Liberal Arts"
202420,901561930,"Dual Credit"
202420,901314205,"Computer Information System"
202420,901467706,"Sociology"
202420,901571969,"Kinesiology"
202420,901572171,"Biology/Pre-Nursing"
202420,901160758,"Paralegal Studies"
202420,901574731,"Biology/Pre-Nursing"
202420,901475914,"Kinesiology"
202420,901385084,"Information Security Analyst"
202420,901577248,"Dual Credit"
202420,901577290,"Business Administration"
202420,901578021,"Dual Credit"
202420,901331327,"Info Tech Cybersecurity"
202420,901581959,"Busi Mgmt & Oper Entrep"
202420,901583594,"Business Administration"
202420,901571289,"Dual Credit"
202420,901091546,"Biology/Pre-Professional"
202420,901543709,"Business Administration"
202420,901587304,"Computer Science"
202420,901589690,"Occupational Therapy Assistant"
202420,901591500,"Computer Science"
202420,901585894,"General Science"
202420,901597970,"Dual Credit"
202420,901208189,"Info Tech Cybersecurity"
202420,900858934,"Psychology"
202420,900505366,"Nurs: Generic"
202420,901033940,"Psychology"
202420,901155149,"Digital Media"
202420,901169484,"American Sign Language-Interpr"
202420,901219791,"Biology/Pre-Nursing"
202420,901234619,"Liberal Arts"
202420,901275044,"Diagnostic Medical Sonography"
202420,900464744,"Business Administration"
202420,901300600,"General Science"
202420,901360368,"Biology/Pre-Nursing"
202420,901195133,"Criminal Justice"
202420,901404073,"Dual Credit"
202420,901114287,"TX Teacher EC-6, 4-8, EC-12"
202420,900870174,"Baking and Pastry Arts"
202420,901343675,"Biology/Pre-Pharmacy"
202420,901427778,"Biology/Pre-Nursing"
202420,900963706,"Business Management"
202420,901441689,"Political Science"
202420,901442426,"Art"
202420,901443684,"Busi Mgmt & Oper Entrep"
202420,901301683,"Engineering"
202420,901083593,"Biology/Pre-Nursing"
202420,901445340,"Dual Credit"
202420,901125481,"Architecture"
202420,901451581,"Dual Credit"
202420,901452829,"Dual Credit"
202420,901460221,"Digital Arts and Media"
202420,901468460,"Liberal Arts"
202420,901472178,"Liberal Arts"
202420,901474799,"Dual Credit"
202420,901456163,"Criminal Justice"
202420,901480197,"Dual Credit"
202420,901484232,"Psychology"
202420,901484246,"Computer Science"
202420,901332512,"Kinesiology"
202420,901497272,"Dual Credit"
202420,901454216,"7-12 & Other EC-12"
202420,900836427,"Automotive Technology"
202420,901501523,"Mortuary Science"
202420,901503006,"Dual Credit"
202420,901505858,"Physical Therapist Assistant"
202420,901509182,"Dual Credit"
202420,901510487,"Computer Programming"
202420,901282511,"TX Teacher EC-6, 4-8, & EC-12"
202420,901515050,"Biology/Pre-Professional"
202420,901516165,"Liberal Arts"
202420,901522158,"Radio-Television-Broadcasting"
202420,901487365,"Criminal Justice"
202420,901527526,"Biology/Pre-Nursing"
202420,901538111,"Business Administration"
202420,901539145,"Dual Credit Private"
202420,901533821,"Culinary Arts"
202420,901530318,"Culinary Arts"
202420,901541779,"Vision Care"
202420,901544620,"Computer Science"
202420,901392869,"Computer Science"
202420,901551900,"Collision Technology"
202420,901552612,"Dual Credit"
202420,901556085,"Dual Credit"
202420,901555277,"Dual Credit"
202420,901360862,"Business Administration"
202420,901451541,"Engineering"
202420,901534052,"Liberal Arts"
202420,901559435,"Dual Credit"
202420,901564488,"Engineering"
202420,901365421,"Biology"
202420,901566646,"Architecture"
202420,901567950,"Liberal Arts"
202420,901569573,"Business Administration"
202420,900062183,"Dual Credit"
202420,901360146,"Kinesiology"
202420,901103289,"Computer Programming"
202420,900943406,"Biology/Pre-Nursing"
202420,901574453,"Engineering"
202420,901574804,"Engineering"
202420,901575402,"Kinesiology"
202420,901419666,"Liberal Arts"
202420,901576733,"Dual Credit"
202420,901577297,"Dual Credit"
202420,901568925,"Computer Science"
202420,901578561,"Dual Credit"
202420,900809258,"Info Tech Cybersecurity"
202420,901296099,"Business Administration"
202420,901405748,"Dual Credit"
202420,901459010,"Liberal Arts"
202420,901570723,"Political Science"
202420,901591994,"Biology/Pre-Nursing"
202420,901147749,"Info Tech Cybersecurity"
202420,901599291,"Criminal Justice"
202420,901599057,"Music Business Technology"
202420,901504990,"Dual Credit"
202420,900817226,"Accounting Technology"
202420,900890912,"TX Teacher EC-6, 4-8, EC-12"
202420,901123460,"Biology/Pre-Nursing"
202420,901182063,"Biology/Pre-Professional"
202420,900751537,"Network and Cloud Architecture"
202420,901227293,"Psychology"
202420,901269036,"Biology/Pre-Nursing"
202420,901159429,"Early Childhood Studies"
202420,901249244,"Liberal Arts"
202420,901162872,"Computer Engineering Tech"
202420,901331637,"Biology/Pre-Nursing"
202420,901343018,"Criminal Justice"
202420,901346020,"Psychology"
202420,900269125,"Biology/Pre-Nursing"
202420,901362501,"Business Administration"
202420,901312128,"Liberal Arts"
202420,901406348,"Liberal Arts"
202420,901417107,"Mechanical Engineering"
202420,901418655,"Business Administration"
202420,901422342,"Kinesiology"
202420,901424094,"History"
202420,901430713,"Biology/Pre-Professional"
202420,901302994,"Biology/Pre-Professional"
202420,901438635,"Dual Credit"
202420,901418179,"Biology/Pre-Nursing"
202420,901373690,"Biology/Pre-Nursing"
202420,901071782,"Culinary Arts"
202420,901309958,"Engineering"
202420,901136831,"Network Administration Tech"
202420,901480884,"Engineering"
202420,901487293,"Psychology"
202420,901488618,"Liberal Arts"
202420,901414522,"Business Administration"
202420,901492185,"Business Administration"
202420,901493869,"Digital Media"
202420,901223329,"Biology/Pre-Nursing"
202420,901275882,"EC-6 Generalist"
202420,901397372,"Busi Mgmt & Oper Marketing"
202420,901500704,"Biology/Pre-Professional"
202420,901503228,"Dual Credit"
202420,901503237,"Dual Credit"
202420,901504653,"Dual Credit"
202420,901507062,"Dual Credit"
202420,901512942,"Liberal Arts"
202420,901512740,"Dual Credit"
202420,901501400,"Dual Credit"
202420,901518045,"Business Administration"
202420,901525815,"Respiratory Care Technology"
202420,901166692,"Drama"
202420,901527782,"Psychology"
202420,901527790,"EC-6 Generalist"
202420,901535435,"Real Estate Management"
202420,901361337,"Adv Manufacturing Tech, (AMT)"
202420,901540227,"Digital Video & Cinema Prod"
202420,901542802,"Business Administration"
202420,901422588,"Business Management"
202420,901542941,"Dual Credit"
202420,901487241,"Computer Science"
202420,901546508,"Dual Credit"
202420,901548214,"Dual Credit"
202420,901547871,"Business Administration"
202420,901548736,"Dual Credit"
202420,901554274,"Dual Credit"
202420,901556914,"Dual Credit"
202420,901465134,"7-12 & Other EC-12"
202420,901457917,"Agricultural Sciences, General"
202420,901558223,"Environmental Science"
202420,901559534,"Welder/Welding Tech"
202420,901561190,"Dual Credit"
202420,901560988,"Horticultural Sciences"
202420,901563030,"Liberal Arts"
202420,901564210,"Computer Science"
202420,901545431,"Biology/Pre-Nursing"
202420,901460082,"Biology/Pre-Professional"
202420,901568269,"Busi Mgmt & Oper Entrep"
202420,901569911,"Business Management"
202420,901570411,"Information Security Analyst"
202420,900668344,"Computer Programming"
202420,900779465,"Early Childhood Studies"
202420,901048527,"Digital Video & Cinema Prod"
202420,900063274,"Chemistry"
202420,901573760,"Liberal Arts"
202420,901573675,"Business Administration"
202420,901574285,"History"
202420,901577176,"Dual Credit"
202420,901470060,"Nutrition"
202420,901577803,"Biology/Pre-Nursing"
202420,901520460,"Dual Credit"
202420,901508683,"Dual Credit"
202420,901555134,"Dual Credit"
202420,901581353,"Viticulture & Enology"
202420,901582031,"Dual Credit"
202420,901566993,"Dual Credit"
202420,901599028,"Psychology"
202420,901569820,"Business Management"
202420,901520455,"Liberal Arts"
202420,901520672,"Music"
202420,901519924,"Political Science"
202420,901520387,"Biology"
202420,901518830,"Economics"
202420,901518784,"Biology/Pre-Nursing"
202420,901489826,"Radiography Technologist"
202420,901520459,"Liberal Arts"
202420,901520167,"Agricultural Sciences, General"
202420,900734241,"TX Teacher EC-6, 4-8, & EC-12"
202420,900888113,"Criminal Justice"
202420,901169018,"International Studies"
202420,901217387,"Biology/Pre-Professional"
202420,901219425,"Diagnostic Medical Sonography"
202420,901109397,"3-D Animation"
202420,901240603,"Business Administration"
202420,901241979,"Biology"
202420,901278848,"General Science"
202420,901296348,"Art"
202420,901258929,"Business Administration"
202420,901299944,"Air Conditioning & Heating"
202420,901243297,"American Sign Language-Deaf"
202420,901304589,"Digital Video & Cinema Prod"
202420,901333078,"Business Administration"
202420,901349811,"Business Administration"
202420,901352230,"Clinical Laboratory Science"
202420,901189146,"Psychology"
202420,901358254,"Welder/Welding Tech"
202420,901252910,"Criminal Justice"
202420,900770838,"Computer Programming"
202420,901380599,"Biology/Pre-Nursing"
202420,901383658,"Diagnostic Medical Sonography"
202420,901404329,"Business Administration"
202420,900835798,"Hospitality Management"
202420,901411944,"Kinesiology"
202420,901385679,"Business Administration"
202420,901436822,"Biology/Pre-Pharmacy"
202420,901347763,"Cosmetology Esthetician"
202420,901446329,"Biology/Pre-Nursing"
202420,901369730,"General Science"
202420,901363609,"Collision/Refinishing Tech"
202420,901457534,"Biology/Pre-Nursing"
202420,901464285,"TX Teacher EC-6, 4-8, EC-12"
202420,900213260,"Logistics/Supply Chain Mgmt"
202420,901470817,"Psychology"
202420,901470697,"Chemistry"
202420,901473744,"English"
202420,901480119,"Dual Credit"
202420,901186006,"Liberal Arts"
202420,901484187,"Liberal Arts"
202420,901487860,"Dual Credit"
202420,901402987,"Baking and Pastry Arts"
202420,901489684,"Dual Credit"
202420,901490661,"Business Administration"
202420,901490303,"English"
202420,901484466,"Biology/Pre-Nursing"
202420,901469906,"Dual Credit"
202420,901500845,"Dual Credit"
202420,901502881,"Dual Credit"
202420,901459268,"Dual Credit"
202420,901506241,"Aircrft Turbine Mechnc-Academy"
202420,901506416,"Dual Credit"
202420,901507688,"Engineering"
202420,901506997,"Human Serv-Addiction Counsel"
202420,901507436,"Dual Credit"
202420,901509956,"Dual Credit"
202420,901510149,"Business Administration"
202420,901469818,"Computer Science"
202420,901499517,"Digital Art"
202420,901521537,"Info Tech Cybersecurity"
202420,901522338,"Business Administration"
202420,901522183,"Biology/Pre-Nursing"
202420,901525658,"General Science"
202420,900749683,"Psychology"
202420,901265895,"Business Management"
202420,901543199,"Business Administration"
202420,901543774,"Dual Credit"
202420,900908253,"Biology/Pre-Nursing"
202420,901232491,"Dual Credit"
202420,901548634,"Dual Credit"
202420,901548743,"Dual Credit"
202420,901551033,"Dual Credit"
202420,901551971,"Biology/Pre-Nursing"
202420,901552538,"Dual Credit"
202420,901552856,"Music"
202420,901554158,"Dual Credit"
202420,901554999,"Dual Credit"
202420,901511812,"Biology/Pre-Nursing"
202420,901556994,"Dual Credit"
202420,900576523,"Business Administration"
202420,901531056,"Dual Credit"
202420,901558535,"Dual Credit"
202420,901438048,"Liberal Arts"
202420,901566456,"Engineering"
202420,901568485,"Biology/Pre-Nursing"
202420,901569326,"Computer Science"
202420,901568739,"Liberal Arts"
202420,901537117,"Liberal Arts"
202420,901484626,"Biology/Pre-Nursing"
202420,901553733,"Dual Credit"
202420,901570640,"Biology/Pre-Nursing"
202420,901570867,"Dual Credit"
202420,901571369,"Liberal Arts"
202420,901572886,"Business Administration"
202420,901573100,"Computer Science"
202420,901573912,"Biology/Pre-Nursing"
202420,901548408,"Game Development-Programming"
202420,901575716,"English"
202420,901577608,"Dual Credit Home-Schooled"
202420,901538118,"Environmental Science"
202420,901475673,"Biology/Pre-Nursing"
202420,901579540,"Biology/Pre-Nursing"
202420,901585227,"English"
202420,901586818,"Liberal Arts"
202420,901568012,"Computer Science"
202420,901557768,"Dual Credit"
202420,901591940,"Dual Credit"
202420,901463158,"Dual Credit"
202420,900773109,"TX Teacher EC-6, 4-8, EC-12"
202420,901314423,"Vet Tech: Veterinary Assistant"
202420,901596730,"Business Administration"
202420,901599718,"Biomedical Engineering Tech"
202420,900698410,"Mathematics"
202420,900314194,"Liberal Arts"
202420,901038119,"Financial Management"
202420,900725094,"Biology/Pre-Nursing"
202420,901177364,"Nurs: Generic"
202420,900918060,"Nursing (4-Year Degree)"
202420,901200168,"Business Administration"
202420,901160270,"Human Resources Management"
202420,901209390,"Nurs: Generic"
202420,901149425,"Biology"
202420,901302246,"Biology/Pre-Nursing"
202420,901308434,"TX Teacher EC-6, 4-8, & EC-12"
202420,901333324,"EMT - Paramedic"
202420,900982083,"Surgical Technology"
202420,901344142,"Biology/Pre-Nursing"
202420,901354709,"Nurs: Generic"
202420,901359159,"Business Administration"
202420,901384112,"Biology/Pre-Nursing"
202420,901387138,"Personal Fitness Trainer"
202420,901389943,"Biology/Pre-Nursing"
202420,901123759,"Chemistry"
202420,901411086,"Sociology"
202420,901414057,"Welder/Welding Tech"
202420,901420993,"Psychology"
202420,901347613,"Biology/Pre-Nursing"
202420,901432241,"Biology"
202420,901213695,"Network Administration"
202420,901019173,"Sociology"
202420,901405025,"Radiography Technologist"
202420,901449792,"Mathematics"
202420,901117299,"Biology/Pre-Nursing"
202420,901444287,"Diesel Contruction Equip Spec"
202420,900042920,"Architecture"
202420,901477200,"Liberal Arts"
202420,901480012,"Dual Credit"
202420,901482241,"Liberal Arts"
202420,901484608,"EC-6 Generalist"
202420,901488811,"Psychology"
202420,901492233,"Biology/Pre-Nursing"
202420,901495492,"TX Teacher EC-6, 4-8, & EC-12"
202420,901493765,"Welder/Welding Tech"
202420,901503582,"Dual Credit"
202420,901505022,"Dual Credit"
202420,900683613,"Computer Science"
202420,900681209,"Business Administration"
202420,901511865,"Business Administration"
202420,901512532,"General Science"
202420,901514066,"Liberal Arts"
202420,901506748,"Business Administration"
202420,901484418,"Engineering"
202420,901486523,"Criminal Justice"
202420,901522509,"Psychology"
202420,901405400,"Business Administration"
202420,901466648,"Liberal Arts"
202420,901482080,"Criminal Justice"
202420,901486377,"Radiography Technologist"
202420,901360379,"Psychology"
202420,901531404,"Biology/Pre-Nursing"
202420,901541425,"Music"
202420,901169119,"Adv Manufacturing Tech, (AMT)"
202420,901550604,"Dual Credit"
202420,901550905,"Dual Credit"
202420,901534265,"Diagnostic Medical Sonography"
202420,901409990,"Biology/Pre-Professional"
202420,901551610,"Computer Science"
202420,901536167,"Computer Science"
202420,901553410,"Dual Credit"
202420,901501156,"Computer Science"
202420,901553115,"Dual Credit"
202420,901555806,"Dual Credit"
202420,901556979,"Busi Mgmt & Oper Mgmt Spec"
202420,901060844,"Business Administration"
202420,901531085,"Liberal Arts"
202420,901531604,"Biology/Pre-Nursing"
202420,901534968,"Dual Credit"
202420,901537736,"Dual Credit"
202420,901561269,"Dual Credit"
202420,901439435,"Liberal Arts"
202420,901563655,"Digital Video & Cinema Prod"
202420,901531818,"Business Administration"
202420,901566686,"General Office"
202420,901150263,"Computer Science"
202420,901567608,"Dual Credit"
202420,901536016,"Biology/Pre-Professional"
202420,901568657,"Dual Credit"
202420,901571190,"Dual Credit"
202420,901455445,"Biology/Pre-Nursing"
202420,901577175,"Dual Credit"
202420,901531750,"Computer Science"
202420,901514229,"Health Information Technology"
202420,901587724,"Criminal Justice"
202420,901590249,"Court Reporting-Comp Aided Tra"
202420,901154754,"Business Administration"
202420,901593566,"Bio-Technology"
202420,901189215,"Marketing Management"
202420,901439618,"Dual Credit"
202420,900310678,"Biology/Pre-Nursing"
202420,901038709,"Community Health Worker"
202420,900096002,"Spanish"
202420,901165927,"CRJT: Law Enforc Peace Officer"
202420,901229556,"Logistics/Supply Chain Mgmt"
202420,901187148,"Business Administration"
202420,901273365,"Radio-Television-Broadcasting"
202420,900050094,"Music Business"
202420,901332302,"Biology/Pre-Nursing"
202420,901297609,"Real Estate Management"
202420,901371378,"Invasive Cardiovascular Tech"
202420,901032371,"Biology"
202420,901016510,"Court Reporting-Comp Aided Tra"
202420,900879921,"Network Administration Tech"
202420,901208301,"Nutrition"
202420,901400453,"Automotive Technology"
202420,901403077,"Liberal Arts"
202420,901364682,"Biology/Pre-Nursing"
202420,901408990,"Biology/Pre-Nursing"
202420,901411615,"Biology/Pre-Nursing"
202420,901420205,"Histologic Technician"
202420,901426521,"Biology/Pre-Professional"
202420,901426426,"Computer Science"
202420,901425310,"Nutrition"
202420,901427569,"Liberal Arts"
202420,901427322,"TX Teacher EC-6, 4-8, & EC-12"
202420,901435860,"Liberal Arts"
202420,901438665,"Dual Credit"
202420,901439032,"Dual Credit"
202420,901408290,"Game Development-Production"
202420,901445159,"American Sign Language-Interpr"
202420,901373404,"Liberal Arts"
202420,901454754,"Dual Credit"
202420,901463889,"Business Management"
202420,901102618,"Biology/Pre-Nursing"
202420,901466434,"Psychology"
202420,901030758,"Diagnostic Medical Sonography"
202420,901374624,"Mortuary Science"
202420,901468465,"Social Work"
202420,901082790,"Diagnostic Medical Sonography"
202420,900545798,"TX Teacher EC-6, 4-8, EC-12"
202420,901485844,"General Science"
202420,901485848,"7-12 & Other EC-12"
202420,901421587,"TX Teacher EC-6, 4-8, & EC-12"
202420,901496157,"Dual Credit"
202420,901500613,"Biology/Pre-Professional"
202420,901504217,"Dual Credit"
202420,901504824,"Dual Credit"
202420,901505965,"Dual Credit"
202420,901479382,"Business Administration"
202420,901521871,"Business Administration"
202420,901523249,"Biology/Pre-Nursing"
202420,901366213,"Computer Information System"
202420,901511034,"Kinesiology"
202420,901527753,"Dual Credit"
202420,900095485,"Dental Hygiene"
202420,901539167,"Info Tech Cybersecurity"
202420,901361340,"Art"
202420,901542991,"Mortuary Science"
202420,901543583,"Liberal Arts"
202420,901546272,"Dual Credit"
202420,901547393,"Dual Credit"
202420,901548690,"Dual Credit"
202420,901549966,"Dual Credit"
202420,901550865,"Dual Credit"
202420,901552201,"Dual Credit"
202420,901552540,"Dual Credit"
202420,901502970,"Dual Credit"
202420,901540943,"Biology/Pre-Nursing"
202420,901553432,"Dual Credit Home-Schooled"
202420,901554264,"Dual Credit"
202420,901341411,"Psychology"
202420,901556198,"Liberal Arts"
202420,901504624,"Dual Credit"
202420,901557489,"Veterinary Technology"
202420,901557108,"Dual Credit"
202420,901539591,"Psychology"
202420,901559728,"Dual Credit"
202420,901559685,"Social Work"
202420,901560756,"Criminal Justice"
202420,901560960,"Business Management"
202420,901562937,"Busi Mgmt & Oper Entrep"
202420,901562763,"Communication Design"
202420,901564390,"Biology/Pre-Professional"
202420,900488363,"Business Administration"
202420,901565475,"Diagnostic Medical Sonography"
202420,901384152,"Game Development-Programming"
202420,901394776,"Business Administration"
202420,901567576,"Business Management"
202420,901567524,"Biology/Pre-Nursing"
202420,901567851,"Liberal Arts"
202420,901568280,"Dual Credit"
202420,901569641,"Liberal Arts"
202420,900977830,"Early Childhood Studies"
202420,901079155,"TX Teacher EC-6, 4-8, EC-12"
202420,901345181,"Business Administration"
202420,901574096,"Accounting Technology"
202420,901575427,"Auto Front-End & Brake Serv"
202420,901575992,"Biology/Pre-Nursing"
202420,901576582,"Medical Assistant"
202420,901578740,"Dual Credit"
202420,900035327,"Computer Programming"
202420,901578914,"Dual Credit"
202420,901575593,"Radio-Television-Broadcasting"
202420,901574986,"Business Administration"
202420,901589873,"Diagnostic Medical Sonography"
202420,901535020,"Biology/Pre-Nursing"
202420,901593530,"Social Work"
202420,901426890,"CNC Manufacturing Tech"
202420,900360303,"TX Teacher EC-6, 4-8, EC-12"
202420,900668920,"Respiratory Care Technology"
202420,901050313,"Nutrition"
202420,901244115,"Nurs:Career Mobility-LVN - RN"
202420,900705535,"Banking & Financial Services"
202420,901261595,"Welder/Welding Tech"
202420,900758202,"Engineering"
202420,901199942,"Nurs: Generic"
202420,901294993,"Biology/Pre-Nursing"
202420,901310835,"Comm: Advertising/PR"
202420,901333640,"Biology/Pre-Professional"
202420,901340015,"Sociology"
202420,901190309,"Liberal Arts"
202420,901371460,"English"
202420,901375578,"Radio-Television-Broadcasting"
202420,901243210,"Paralegal Studies"
202420,901405426,"Business Administration"
202420,901420274,"Business Administration"
202420,901425566,"Liberal Arts"
202420,901432876,"Nurs: Generic"
202420,901399133,"Business Administration"
202420,900540064,"Sociology"
202420,901436629,"Early Childhood Studies"
202420,901412493,"Biology/Pre-Nursing"
202420,901439811,"Biology"
202420,901370942,"Biology/Pre-Nursing"
202420,901444896,"Dual Credit"
202420,901458124,"Kinesiology"
202420,901467665,"Biology/Pre-Nursing"
202420,901485809,"Biology/Pre-Nursing"
202420,901365391,"Speech"
202420,901486734,"Criminal Justice"
202420,901344244,"Mechanical Engineering"
202420,901493988,"Basic Firefighter"
202420,901497296,"Dual Credit"
202420,901503161,"Dual Credit"
202420,901507032,"Business Administration"
202420,901507804,"Dual Credit"
202420,901508575,"Biology/Pre-Nursing"
202420,901508599,"Dual Credit"
202420,900282196,"Vocational Nursing"
202420,901515918,"Biology/Pre-Professional"
202420,901517006,"Computer Information System"
202420,901518124,"Dual Credit"
202420,901518170,"Psychology"
202420,901522817,"Computer Science"
202420,901416728,"Mechanical Engineering"
202420,901316406,"Early Childhood Studies"
202420,901524855,"Political Science"
202420,901527026,"Dual Credit"
202420,901519008,"Adv Manufacturing Tech, (AMT)"
202420,901530285,"Drama"
202420,901396896,"General Office"
202420,901540693,"Business Administration"
202420,901541255,"Drama"
202420,901542361,"Political Science"
202420,901543985,"Dual Credit"
202420,901330801,"Mathematics"
202420,901547310,"Dual Credit"
202420,901550678,"Dual Credit"
202420,901551478,"Dual Credit"
202420,901348485,"TX Teacher EC-6, 4-8, EC-12"
202420,901537793,"Liberal Arts"
202420,901556076,"Dual Credit"
202420,901116120,"American Sign Language-Interpr"
202420,901555484,"Kinesiology"
202420,901556890,"Culinary Studies"
202420,901557478,"Dual Credit"
202420,901414178,"Business Administration"
202420,901526883,"HVAC/R Service"
202420,901534845,"Biology/Pre-Nursing"
202420,901533798,"Radiography Technologist"
202420,901534272,"Culinary Arts"
202420,901535089,"Business Administration"
202420,901557778,"Dual Credit"
202420,901558427,"Liberal Arts"
202420,900398601,"Social Work"
202420,901561740,"Dual Credit"
202420,901563494,"Biology/Pre-Professional"
202420,901563729,"Computer Information System"
202420,901564506,"Business Administration"
202420,901564693,"Architecture"
202420,901479903,"Dual Credit Home-Schooled"
202420,901566561,"Business Administration"
202420,901568551,"Liberal Arts"
202420,901568121,"Dual Credit"
202420,901568817,"Liberal Arts"
202420,901450362,"Dual Credit"
202420,901461292,"Business Administration"
202420,901570749,"Psychology"
202420,901571441,"Dual Credit"
202420,901484031,"Biology/Pre-Nursing"
202420,901558878,"Biology/Pre-Professional"
202420,901572867,"Biology/Pre-Nursing"
202420,901502316,"Engineering"
202420,901529401,"Criminal Justice"
202420,901483037,"Interior Design"
202420,901578649,"Dual Credit"
202420,901499453,"Dual Credit"
202420,901588763,"Dual Credit"
202420,901589439,"Dual Credit"
202420,901592501,"Medical Assistant"
202420,901591947,"Political Science"
202420,901453449,"Dual Credit"
202420,901554798,"Dual Credit"
202420,901459189,"Banking & Financial Services"
202420,901495119,"Dual Credit"
202420,901598076,"Art"
202420,901600342,"Liberal Arts"
202420,901599799,"Engineering"
202420,900974031,"Biology/Pre-Nursing"
202420,900526839,"Biology/Pre-Nursing"
202420,900746204,"Nurs:Career Mobility-LVN - RN"
202420,901112610,"Health Information Technology"
202420,901137746,"Psychology"
202420,901164501,"Psychology"
202420,901181858,"Radiography Technologist"
202420,900268120,"TX Teacher EC-6, 4-8, & EC-12"
202420,901233055,"Biology/Pre-Nursing"
202420,901256419,"Journalism"
202420,900922016,"Operations Management"
202420,901005633,"Communication Design"
202420,900747890,"Biology"
202420,900852690,"Computer Desktop Support Tech"
202420,901378549,"Business Administration"
202420,900908139,"Art"
202420,901210847,"Liberal Arts"
202420,901210961,"Biology/Pre-Professional"
202420,901313835,"Engineering"
202420,901324142,"Radio-Television-Broadcasting"
202420,901397948,"Dental Assisting"
202420,901591556,"Dual Credit"
202420,901413625,"Business Management & Tech"
202420,901415751,"Mechanical Engineering"
202420,901366667,"Psychology"
202420,901427002,"English"
202420,901429930,"Liberal Arts"
202420,901435712,"Liberal Arts"
202420,901439082,"Dual Credit"
202420,901440234,"Plumbers Helper"
202420,901443792,"Biology/Pre-Nursing"
